from_node,to_node,distance_m,road_type,max_speed_kmh,oneway
6213742109,3742418071,13.87,residential,30,1
6213742119,6213742109,13.35,residential,30,1
6213742115,10267150458,5.52,secondary_link,50,1
10267150458,6213742106,18.33,secondary_link,50,1
6213742106,6213742120,22.83,secondary_link,50,1
6213742120,6213742118,16.72,secondary_link,50,1
6224287701,5792664540,26.17,secondary,60,1
1870091862,6404197721,13.97,secondary,60,1
6404197721,3742305496,11.22,secondary,60,1
3742305496,3742305502,37.82,secondary,60,1
3742305502,6680284574,43.51,secondary,60,1
6680284574,6680284573,37.51,secondary,60,1
6680284573,3007872783,27.67,secondary,60,1
3007872783,6680284575,76.03,secondary,60,1
6680284575,6680284579,150.29,secondary,60,1
6680284579,6680284583,147.02,secondary,60,1
6680284583,943830490,63.45,secondary,60,1
943830490,3642437398,182.35,secondary,60,1
3642437398,9713029512,47.87,secondary,60,1
9713029512,6680295289,12.41,secondary,60,1
6680295289,6680295290,16.04,secondary,60,1
6680295290,6224287701,15.54,secondary,60,1
267197860,938641806,23.71,secondary,60,1
938641806,1800585963,50.17,secondary,60,1
1800585963,6224287703,12.04,secondary,60,1
6224287703,6681142073,50.83,secondary,60,1
6681142073,6681142072,65.41,secondary,60,1
6681142072,6681142071,79.84,secondary,60,1
6681142071,11250806061,56.71,secondary,60,1
11250806061,6681142070,14.74,secondary,60,1
6681142070,11250806053,43.16,secondary,60,1
11250806053,6681142069,15.69,secondary,60,1
6681142069,6681142067,44.17,secondary,60,1
6681142067,943876043,24.26,secondary,60,1
943876043,6681142066,21.24,secondary,60,1
6681142066,6681142065,49.76,secondary,60,1
6681142065,6681142064,59.48,secondary,60,1
6681142064,6224287702,49.28,secondary,60,1
6224287702,5792664542,42.84,secondary,60,1
5792664542,11935409330,9.40,secondary,60,1
11935409330,3007872789,11.13,secondary,60,1
308890384,6680295297,5.64,secondary,60,1
6680295297,11935409329,7.81,secondary,60,1
11935409329,3642437417,22.40,secondary,60,1
3642437417,6681142058,30.09,secondary,60,1
6681142058,6681142059,52.26,secondary,60,1
6681142059,3642431684,46.81,secondary,60,1
3642431684,3642431692,70.57,secondary,60,1
3642431692,6681142068,13.54,secondary,60,1
6681142068,3642434400,12.46,secondary,60,1
3642434400,3642434414,54.37,secondary,60,1
3642434414,12863825863,13.31,secondary,60,1
12863825863,943875795,65.13,secondary,60,1
943875795,6681142060,79.69,secondary,60,1
6681142060,6681142061,98.48,secondary,60,1
6681142061,6681142062,27.50,secondary,60,1
6681142062,6681142063,40.83,secondary,60,1
6681142063,1800585966,10.26,secondary,60,1
1800585966,6169030297,26.65,secondary,60,1
6169030297,267197875,7.06,secondary,60,1
267197875,6680820028,4.22,secondary,60,1
6680820028,1800585962,7.47,secondary,60,1
1800585962,6680820027,23.72,secondary,60,1
6680820027,267197867,7.50,secondary,60,1
6225721613,6225721614,23.71,residential,40,0
6225721614,6225721613,23.71,residential,40,0
6225721614,6225721615,13.25,residential,40,0
6225721615,6225721614,13.25,residential,40,0
6225721615,6225721616,13.95,residential,40,0
6225721616,6225721615,13.95,residential,40,0
6225721616,6225721617,13.17,residential,40,0
6225721617,6225721616,13.17,residential,40,0
6225721617,6225721618,10.01,residential,40,0
6225721618,6225721617,10.01,residential,40,0
6225721618,6225721620,7.99,residential,40,0
6225721620,6225721618,7.99,residential,40,0
6225721620,10262247240,27.34,residential,40,0
10262247240,6225721620,27.34,residential,40,0
10262247240,10262247247,95.77,residential,40,0
10262247247,10262247240,95.77,residential,40,0
10262247247,6225721619,9.89,residential,40,0
6225721619,10262247247,9.89,residential,40,0
4930107700,13093899465,11.39,secondary,60,0
13093899465,4930107700,11.39,secondary,60,0
13093899465,267253220,1.68,secondary,60,0
267253220,13093899465,1.68,secondary,60,0
4930107692,11799128899,167.26,secondary,60,1
11799128899,10303750895,5.88,secondary,60,1
10303750895,395135064,28.75,secondary,60,1
267249911,5485189732,5.62,secondary,60,0
5485189732,267249911,5.62,secondary,60,0
5485189732,5485189749,5.62,secondary,60,0
5485189749,5485189732,5.62,secondary,60,0
5485189749,5485189733,5.61,secondary,60,0
5485189733,5485189749,5.61,secondary,60,0
5485189733,267249912,5.62,secondary,60,0
267249912,5485189733,5.62,secondary,60,0
9794237535,10264764694,107.83,residential,30,0
10264764694,9794237535,107.83,residential,30,0
10264764694,10198906991,26.32,residential,30,0
10198906991,10264764694,26.32,residential,30,0
10198906991,10264764677,10.43,residential,30,0
10264764677,10198906991,10.43,residential,30,0
10264764677,10264764675,27.13,residential,30,0
10264764675,10264764677,27.13,residential,30,0
10264764675,9843555976,18.03,residential,30,0
9843555976,10264764675,18.03,residential,30,0
9843555976,9843555974,73.29,residential,30,0
9843555974,9843555976,73.29,residential,30,0
9843555974,10264764664,63.93,residential,30,0
10264764664,9843555974,63.93,residential,30,0
10264764664,10264764661,8.52,residential,30,0
10264764661,10264764664,8.52,residential,30,0
10264764661,10198906978,4.19,residential,30,0
10198906978,10264764661,4.19,residential,30,0
10198906978,10264764673,47.60,residential,30,0
10264764673,10198906978,47.60,residential,30,0
10264764673,5802016583,75.37,residential,30,0
5802016583,10264764673,75.37,residential,30,0
5802016583,5802016581,7.36,residential,30,0
5802016581,5802016583,7.36,residential,30,0
5802016581,6720393130,4.47,residential,30,0
6720393130,5802016581,4.47,residential,30,0
6467719940,12159111686,30.04,primary,60,1
12159111686,9861891813,17.47,primary,60,1
9861891813,267193217,11.39,primary,60,1
267193217,12159147301,14.87,primary,60,1
12159147301,12237754720,6.56,primary,60,1
12237754720,12237754716,2.33,primary,60,1
12237754716,12159147310,11.53,primary,60,1
12159147310,5167333730,9.66,primary,60,1
3744313582,5483954477,7.64,secondary,60,0
5483954477,3744313582,7.64,secondary,60,0
5483954477,267197919,7.64,secondary,60,0
267197919,5483954477,7.64,secondary,60,0
267197919,5483954475,7.64,secondary,60,0
5483954475,267197919,7.64,secondary,60,0
5483954475,267197918,7.64,secondary,60,0
267197918,5483954475,7.64,secondary,60,0
6385250778,9841332841,5.70,living_street,10,0
9841332841,6385250778,5.70,living_street,10,0
9841332841,9841332840,6.18,living_street,10,0
9841332840,9841332841,6.18,living_street,10,0
9841332840,9841332850,6.26,living_street,10,0
9841332850,9841332840,6.26,living_street,10,0
9841332850,6385250777,7.86,living_street,10,0
6385250777,9841332850,7.86,living_street,10,0
6385250777,6385250776,28.44,living_street,10,0
6385250776,6385250777,28.44,living_street,10,0
6385250776,9841332853,11.31,living_street,10,0
9841332853,6385250776,11.31,living_street,10,0
9841332853,9841332852,14.39,living_street,10,0
9841332852,9841332853,14.39,living_street,10,0
9841332852,9841332856,6.71,living_street,10,0
9841332856,9841332852,6.71,living_street,10,0
9841332856,9841332854,5.81,living_street,10,0
9841332854,9841332856,5.81,living_street,10,0
9841332854,9841332855,5.99,living_street,10,0
9841332855,9841332854,5.99,living_street,10,0
9841332855,6385250775,10.32,living_street,10,0
6385250775,9841332855,10.32,living_street,10,0
6385250775,9841332849,9.06,living_street,10,0
9841332849,6385250775,9.06,living_street,10,0
9841332849,9841332848,11.53,living_street,10,0
9841332848,9841332849,11.53,living_street,10,0
9841332848,6385250774,25.92,living_street,10,0
6385250774,9841332848,25.92,living_street,10,0
6385250999,9843255718,7.82,residential,30,0
9843255718,6385250999,7.82,residential,30,0
9843255718,9843242511,30.06,residential,30,0
9843242511,9843255718,30.06,residential,30,0
9843242511,6385250985,3.69,residential,30,0
6385250985,9843242511,3.69,residential,30,0
6385250985,9843242510,3.21,residential,30,0
9843242510,6385250985,3.21,residential,30,0
9843242510,9843242512,2.87,residential,30,0
9843242512,9843242510,2.87,residential,30,0
9843242512,9843242513,17.63,residential,30,0
9843242513,9843242512,17.63,residential,30,0
9843242513,6385250784,22.01,residential,30,0
6385250784,9843242513,22.01,residential,30,0
6385250784,9843242514,20.81,residential,30,0
9843242514,6385250784,20.81,residential,30,0
9843242514,9843242515,12.58,residential,30,0
9843242515,9843242514,12.58,residential,30,0
9843242515,9843242508,13.53,residential,30,0
9843242508,9843242515,13.53,residential,30,0
9843242508,6385250783,35.14,residential,30,0
6385250783,9843242508,35.14,residential,30,0
6385250783,9843255717,9.08,residential,30,0
9843255717,6385250783,9.08,residential,30,0
9843255717,9843242507,8.22,residential,30,0
9843242507,9843255717,8.22,residential,30,0
9843242507,9843242516,7.94,residential,30,0
9843242516,9843242507,7.94,residential,30,0
9843242516,6385250782,6.99,residential,30,0
6385250782,9843242516,6.99,residential,30,0
6385250782,6385285484,26.76,residential,30,0
6385285484,6385250782,26.76,residential,30,0
9843342511,9843242473,2.77,residential,30,0
9843242473,9843342511,2.77,residential,30,0
9843242473,9843242472,3.95,residential,30,0
9843242472,9843242473,3.95,residential,30,0
9843242472,9843242471,2.69,residential,30,0
9843242471,9843242472,2.69,residential,30,0
9843242471,6385250990,5.76,residential,30,0
6385250990,9843242471,5.76,residential,30,0
6385250990,6385250989,85.00,residential,30,0
6385250989,6385250990,85.00,residential,30,0
6385250989,6385250988,76.09,residential,30,0
6385250988,6385250989,76.09,residential,30,0
6385250988,6385250987,61.04,residential,30,0
6385250987,6385250988,61.04,residential,30,0
6385250987,9843342502,10.37,residential,30,0
9843342502,6385250987,10.37,residential,30,0
9843342502,6385250986,29.74,residential,30,0
6385250986,9843342502,29.74,residential,30,0
6385250986,9843242459,21.79,residential,30,0
9843242459,6385250986,21.79,residential,30,0
9843242459,9843242460,5.56,residential,30,0
9843242460,9843242459,5.56,residential,30,0
9843242460,6385250994,3.33,residential,30,0
6385250994,9843242460,3.33,residential,30,0
6385251007,6385251006,67.26,residential,30,0
6385251006,6385251007,67.26,residential,30,0
6385251006,9841332845,21.82,residential,30,0
9841332845,6385251006,21.82,residential,30,0
9841332845,9841332830,31.83,residential,30,0
9841332830,9841332845,31.83,residential,30,0
9841332830,9841332832,11.19,residential,30,0
9841332832,9841332830,11.19,residential,30,0
9841332832,6385251005,10.14,residential,30,0
6385251005,9841332832,10.14,residential,30,0
6385251005,9841332831,18.48,residential,30,0
9841332831,6385251005,18.48,residential,30,0
9841332831,6385251004,20.49,residential,30,0
6385251004,9841332831,20.49,residential,30,0
6385251004,6385285484,33.33,residential,30,0
6385285484,6385251004,33.33,residential,30,0
6385285484,6385251003,33.34,residential,30,0
6385251003,6385285484,33.34,residential,30,0
6385251003,6385286487,37.87,residential,30,0
6385286487,6385251003,37.87,residential,30,0
6385286487,6385251002,4.91,residential,30,0
6385251002,6385286487,4.91,residential,30,0
6385285484,6385285483,54.27,residential,30,0
6385285483,6385285484,54.27,residential,30,0
6385285483,6385285482,36.29,residential,30,0
6385285482,6385285483,36.29,residential,30,0
6385285482,9843342485,27.57,residential,30,0
9843342485,6385285482,27.57,residential,30,0
9843342485,9843342486,23.33,residential,30,0
9843342486,9843342485,23.33,residential,30,0
6385286487,9841332847,76.52,residential,30,0
9841332847,6385286487,76.52,residential,30,0
9841332847,6385286486,19.63,residential,30,0
6385286486,9841332847,19.63,residential,30,0
6385286486,9841332846,15.54,residential,30,0
9841332846,6385286486,15.54,residential,30,0
9841332846,6385286485,19.33,residential,30,0
6385286485,9841332846,19.33,residential,30,0
6385287942,9841332835,19.11,residential,30,0
9841332835,6385287942,19.11,residential,30,0
9841332835,6385287941,17.29,residential,30,0
6385287941,9841332835,17.29,residential,30,0
6385287941,9841332833,21.08,residential,30,0
9841332833,6385287941,21.08,residential,30,0
9841332833,9841332834,7.87,residential,30,0
9841332834,9841332833,7.87,residential,30,0
9841332834,6385287940,7.13,residential,30,0
6385287940,9841332834,7.13,residential,30,0
6385287940,9843437837,8.75,residential,30,0
9843437837,6385287940,8.75,residential,30,0
9843437837,6385287939,24.79,residential,30,0
6385287939,9843437837,24.79,residential,30,0
6385287939,9743023368,16.42,residential,30,0
9743023368,6385287939,16.42,residential,30,0
9743023368,9843437836,6.86,residential,30,0
9843437836,9743023368,6.86,residential,30,0
9843437836,9841332836,7.92,residential,30,0
9841332836,9843437836,7.92,residential,30,0
9841332836,6385287938,9.58,residential,30,0
6385287938,9841332836,9.58,residential,30,0
6385287938,9843437835,11.12,residential,30,0
9843437835,6385287938,11.12,residential,30,0
9843437835,6385287937,10.05,residential,30,0
6385287937,9843437835,10.05,residential,30,0
6385287937,9841332837,11.16,residential,30,0
9841332837,6385287937,11.16,residential,30,0
9841332837,6385287936,8.18,residential,30,0
6385287936,9841332837,8.18,residential,30,0
6385287936,9841332838,7.73,residential,30,0
9841332838,6385287936,7.73,residential,30,0
9841332838,6385250778,32.20,residential,30,0
6385250778,9841332838,32.20,residential,30,0
6404197721,6404197722,15.33,secondary_link,50,0
6404197722,6404197721,15.33,secondary_link,50,0
6404197722,6404197720,10.51,secondary_link,50,0
6404197720,6404197722,10.51,secondary_link,50,0
6404197720,3742305501,4.15,secondary_link,50,0
3742305501,6404197720,4.15,secondary_link,50,0
267197930,621248433,13.69,secondary,60,0
621248433,267197930,13.69,secondary,60,0
621248433,267197931,13.70,secondary,60,0
267197931,621248433,13.70,secondary,60,0
308884954,5484083414,10.08,secondary,60,1
5484083414,433484637,6.40,secondary,60,1
433484637,5484083415,6.40,secondary,60,1
5484083415,308884930,6.39,secondary,60,1
308884943,5484083406,6.92,secondary,60,1
5484083406,308884945,6.92,secondary,60,1
308884945,5484083407,6.93,secondary,60,1
5484083407,308884948,6.92,secondary,60,1
433484659,5484083387,3.91,secondary,60,0
5484083387,433484659,3.91,secondary,60,0
5484083387,5484083398,3.90,secondary,60,0
5484083398,5484083387,3.90,secondary,60,0
5484083398,3744432463,3.91,secondary,60,0
3744432463,5484083398,3.91,secondary,60,0
3744432463,5484083397,3.90,secondary,60,0
5484083397,3744432463,3.90,secondary,60,0
5484083397,10542997947,3.90,secondary,60,0
10542997947,5484083397,3.90,secondary,60,0
3007872788,5484083392,3.15,secondary,60,0
5484083392,3007872788,3.15,secondary,60,0
5484083392,433484656,3.15,secondary,60,0
433484656,5484083392,3.15,secondary,60,0
433484656,5484083393,3.15,secondary,60,0
5484083393,433484656,3.15,secondary,60,0
5484083393,3744432437,3.16,secondary,60,0
3744432437,5484083393,3.16,secondary,60,0
3744432437,5484083391,3.15,secondary,60,0
5484083391,3744432437,3.15,secondary,60,0
5484083391,433484655,3.15,secondary,60,0
433484655,5484083391,3.15,secondary,60,0
433484655,5484083394,3.16,secondary,60,0
5484083394,433484655,3.16,secondary,60,0
1870091837,1870091835,10.42,secondary,60,1
6412437960,915368558,51.19,primary,60,1
915368514,915369350,32.76,primary,60,1
6435672439,6435672438,5.11,residential,30,0
6435672438,6435672439,5.11,residential,30,0
6435672438,6435672437,4.92,residential,30,0
6435672437,6435672438,4.92,residential,30,0
6435672437,6435672436,35.59,residential,30,0
6435672436,6435672437,35.59,residential,30,0
6435672436,9827089036,38.61,residential,30,0
9827089036,6435672436,38.61,residential,30,0
9827089036,6435672435,5.53,residential,30,0
6435672435,9827089036,5.53,residential,30,0
6435672435,6435672434,3.88,residential,30,0
6435672434,6435672435,3.88,residential,30,0
6435672434,6435672433,3.98,residential,30,0
6435672433,6435672434,3.98,residential,30,0
6435672433,6435672432,23.48,residential,30,0
6435672432,6435672433,23.48,residential,30,0
6435672432,6435672431,5.01,residential,30,0
6435672431,6435672432,5.01,residential,30,0
6435672431,6435672430,4.01,residential,30,0
6435672430,6435672431,4.01,residential,30,0
6435672430,9827089037,3.80,residential,30,0
9827089037,6435672430,3.80,residential,30,0
9827089037,6435672429,16.43,residential,30,0
6435672429,9827089037,16.43,residential,30,0
6435672429,6435672428,36.82,residential,30,0
6435672428,6435672429,36.82,residential,30,0
6435672428,6435672441,42.73,residential,30,0
6435672441,6435672428,42.73,residential,30,0
6435847145,6435847144,262.94,service,20,0
6435847144,6435847145,262.94,service,20,0
6435847155,6435847163,182.77,service,20,0
6435847163,6435847155,182.77,service,20,0
947950097,6435847163,90.89,service,20,0
6435847163,947950097,90.89,service,20,0
6435847163,6435847148,64.55,service,20,0
6435847148,6435847163,64.55,service,20,0
6435847148,6435847146,8.82,service,20,0
6435847146,6435847148,8.82,service,20,0
6435847146,6435847147,6.79,service,20,0
6435847147,6435847146,6.79,service,20,0
6435847147,6435847162,8.30,service,20,0
6435847162,6435847147,8.30,service,20,0
6435847162,6435847145,55.35,service,20,0
6435847145,6435847162,55.35,service,20,0
6435847145,6435847161,28.41,service,20,0
6435847161,6435847145,28.41,service,20,0
6435847161,6435847149,7.99,service,20,0
6435847149,6435847161,7.99,service,20,0
6435847149,6435847151,4.88,service,20,0
6435847151,6435847149,4.88,service,20,0
6435847151,6435847150,5.10,service,20,0
6435847150,6435847151,5.10,service,20,0
6435847150,6435847152,4.83,service,20,0
6435847152,6435847150,4.83,service,20,0
6435847152,6435847153,14.81,service,20,0
6435847153,6435847152,14.81,service,20,0
6435847153,6435847154,32.80,service,20,0
6435847154,6435847153,32.80,service,20,0
6435847154,6435847160,191.53,service,20,0
6435847160,6435847154,191.53,service,20,0
6435847160,6435847159,6.60,service,20,0
6435847159,6435847160,6.60,service,20,0
6435847159,6435847158,7.91,service,20,0
6435847158,6435847159,7.91,service,20,0
6435847158,6435847157,8.58,service,20,0
6435847157,6435847158,8.58,service,20,0
6435847157,6435847144,35.79,service,20,0
6435847144,6435847157,35.79,service,20,0
6435847144,6435847155,68.29,service,20,0
6435847155,6435847144,68.29,service,20,0
6435847155,6435847156,90.76,service,20,0
6435847156,6435847155,90.76,service,20,0
6435672428,9832681721,29.85,residential,30,0
9832681721,6435672428,29.85,residential,30,0
9832681721,6435878992,38.33,residential,30,0
6435878992,9832681721,38.33,residential,30,0
6435878993,6435672436,35.95,residential,30,0
6435672436,6435878993,35.95,residential,30,0
1765105549,7239056270,101.91,residential,30,0
7239056270,1765105549,101.91,residential,30,0
7239056270,9832864267,35.30,residential,30,0
9832864267,7239056270,35.30,residential,30,0
9832864267,6435878993,83.71,residential,30,0
6435878993,9832864267,83.71,residential,30,0
6435878993,6435878994,60.81,residential,30,0
6435878994,6435878993,60.81,residential,30,0
6436027676,6436027675,61.52,residential,30,0
6436027675,6436027676,61.52,residential,30,0
6436027675,1453758014,63.99,residential,30,0
1453758014,6436027675,63.99,residential,30,0
6436027678,9832240828,64.52,residential,30,0
9832240828,6436027678,64.52,residential,30,0
9832240828,6436027677,60.50,residential,30,0
6436027677,9832240828,60.50,residential,30,0
3643733181,6436034159,66.35,service,20,0
6436034159,3643733181,66.35,service,20,0
943831086,3643733181,78.17,service,20,0
3643733181,943831086,78.17,service,20,0
6436034977,9854985703,34.54,residential,30,0
9854985703,6436034977,34.54,residential,30,0
9854985703,9854985702,1.81,residential,30,0
9854985702,9854985703,1.81,residential,30,0
9854985702,6436034976,1.78,residential,30,0
6436034976,9854985702,1.78,residential,30,0
6436034976,6436034975,109.32,residential,30,0
6436034975,6436034976,109.32,residential,30,0
6436059338,6436059337,27.08,residential,30,0
6436059337,6436059338,27.08,residential,30,0
6436059337,6436059336,24.11,residential,30,0
6436059336,6436059337,24.11,residential,30,0
6436059336,6436059335,16.59,residential,30,0
6436059335,6436059336,16.59,residential,30,0
6436059335,9854764032,13.74,residential,30,0
9854764032,6436059335,13.74,residential,30,0
9854764032,9854764031,12.07,residential,30,0
9854764031,9854764032,12.07,residential,30,0
9854764031,6436059334,14.40,residential,30,0
6436059334,9854764031,14.40,residential,30,0
6436059334,6436059333,46.68,residential,30,0
6436059333,6436059334,46.68,residential,30,0
6436068098,13253714571,7.77,service,20,1
13253714571,6734054815,19.95,service,20,1
6734054815,13253714558,27.12,service,20,1
13253714558,6734054807,26.53,service,20,1
6734054807,7239097281,13.83,service,20,1
7239097281,6734054814,9.21,service,20,1
6734054814,6734054808,38.74,service,20,1
6734054808,6734054813,14.61,service,20,1
6734054813,6734054805,15.59,service,20,1
6734054805,7239132802,30.86,service,20,1
7239132802,6734054812,51.22,service,20,1
6734054812,6734054811,106.03,service,20,1
6734054811,6749431148,71.54,service,20,1
6749431148,6734054810,10.52,service,20,1
6734054810,6734054809,89.17,service,20,1
6734054809,3742305475,106.17,service,20,1
6436068102,6436068098,59.25,service,20,1
6436068100,13253714563,22.07,service,20,1
13253714563,13253714566,37.42,service,20,1
13253714566,6436068102,33.39,service,20,1
6436119631,6436119630,90.70,residential,30,0
6436119630,6436119631,90.70,residential,30,0
6436119633,6436119631,83.96,residential,30,0
6436119631,6436119633,83.96,residential,30,0
6436119631,6436119632,86.01,residential,30,0
6436119632,6436119631,86.01,residential,30,0
6436119636,6436119633,11.37,residential,30,0
6436119633,6436119636,11.37,residential,30,0
6436119633,6436119635,30.73,residential,30,0
6436119635,6436119633,30.73,residential,30,0
6436119635,11647561822,11.21,residential,30,0
11647561822,6436119635,11.21,residential,30,0
11647561822,6436119634,25.82,residential,30,0
6436119634,11647561822,25.82,residential,30,0
6436119634,947950202,23.65,residential,30,0
947950202,6436119634,23.65,residential,30,0
947950202,9854764027,33.09,residential,30,0
9854764027,947950202,33.09,residential,30,0
6436186877,6436186876,105.17,residential,30,0
6436186876,6436186877,105.17,residential,30,0
947950678,6436186879,25.27,residential,30,0
6436186879,947950678,25.27,residential,30,0
6436186879,6436186878,78.13,residential,30,0
6436186878,6436186879,78.13,residential,30,0
6436198953,6436198952,64.08,residential,30,0
6436198952,6436198953,64.08,residential,30,0
6436198952,6576015907,29.73,residential,30,0
6576015907,6436198952,29.73,residential,30,0
6436203608,6436203607,107.08,service,20,0
6436203607,6436203608,107.08,service,20,0
1191294827,4231387111,59.16,residential,30,0
4231387111,1191294827,59.16,residential,30,0
6436339426,10254891678,47.77,residential,30,0
10254891678,6436339426,47.77,residential,30,0
10254891678,10254891674,33.46,residential,30,0
10254891674,10254891678,33.46,residential,30,0
10254891674,6436339416,44.45,residential,30,0
6436339416,10254891674,44.45,residential,30,0
6436339426,11135925310,20.73,residential,30,0
11135925310,6436339426,20.73,residential,30,0
11135925310,11644750000,31.02,residential,30,0
11644750000,11135925310,31.02,residential,30,0
11644750000,6436339425,10.49,residential,30,0
6436339425,11644750000,10.49,residential,30,0
6436339425,6436339424,6.42,residential,30,0
6436339424,6436339425,6.42,residential,30,0
6436339424,9861821188,6.14,residential,30,0
9861821188,6436339424,6.14,residential,30,0
9861821188,6436339423,6.60,residential,30,0
6436339423,9861821188,6.60,residential,30,0
6436339423,6436339422,33.37,residential,30,0
6436339422,6436339423,33.37,residential,30,0
6436339422,6436339421,9.74,residential,30,0
6436339421,6436339422,9.74,residential,30,0
6436339421,6436339420,2.56,residential,30,0
6436339420,6436339421,2.56,residential,30,0
6436359134,7238968770,34.40,residential,30,0
7238968770,6436359134,34.40,residential,30,0
7238968770,6436359133,35.11,residential,30,0
6436359133,7238968770,35.11,residential,30,0
6436359133,6436359132,16.87,residential,30,0
6436359132,6436359133,16.87,residential,30,0
6436359132,6436359131,4.27,residential,30,0
6436359131,6436359132,4.27,residential,30,0
6436359131,6436359130,3.81,residential,30,0
6436359130,6436359131,3.81,residential,30,0
6436359130,6436359129,4.64,residential,30,0
6436359129,6436359130,4.64,residential,30,0
6436359129,6436359128,5.80,residential,30,0
6436359128,6436359129,5.80,residential,30,0
6436359128,6436359127,5.66,residential,30,0
6436359127,6436359128,5.66,residential,30,0
6436359127,6436359126,4.24,residential,30,0
6436359126,6436359127,4.24,residential,30,0
6436359126,6436359125,4.10,residential,30,0
6436359125,6436359126,4.10,residential,30,0
6436359125,6436359124,10.19,residential,30,0
6436359124,6436359125,10.19,residential,30,0
6436359124,7238968772,43.79,residential,30,0
7238968772,6436359124,43.79,residential,30,0
7238968772,6436359123,35.87,residential,30,0
6436359123,7238968772,35.87,residential,30,0
6436408280,6436408279,10.52,secondary_link,50,1
6436408279,6436408278,9.96,secondary_link,50,1
6436408278,6436408277,6.85,secondary_link,50,1
6436408277,6436408276,7.19,secondary_link,50,1
6436408276,267250993,8.39,secondary_link,50,1
947950306,9767122096,87.32,residential,30,0
9767122096,947950306,87.32,residential,30,0
9767122096,9852813029,22.83,residential,30,0
9852813029,9767122096,22.83,residential,30,0
9852813029,6436451292,81.20,residential,30,0
6436451292,9852813029,81.20,residential,30,0
9861910928,10975955803,12.11,service,20,0
10975955803,9861910928,12.11,service,20,0
10975955803,6436536503,8.24,service,20,0
6436536503,10975955803,8.24,service,20,0
6436536503,6436536502,38.93,service,20,0
6436536502,6436536503,38.93,service,20,0
6436536502,6436536501,45.25,service,20,0
6436536501,6436536502,45.25,service,20,0
6436536501,6436536496,21.78,service,20,0
6436536496,6436536501,21.78,service,20,0
6436536496,6436536500,19.24,service,20,0
6436536500,6436536496,19.24,service,20,0
6436536500,6436536499,22.98,service,20,0
6436536499,6436536500,22.98,service,20,0
6436536499,6436536498,9.14,service,20,0
6436536498,6436536499,9.14,service,20,0
6436536498,6436536497,47.98,service,20,0
6436536497,6436536498,47.98,service,20,0
6436536497,10975955798,10.88,service,20,0
10975955798,6436536497,10.88,service,20,0
10975955798,10975955799,21.65,service,20,0
10975955799,10975955798,21.65,service,20,0
10975955799,10975955800,3.73,service,20,0
10975955800,10975955799,3.73,service,20,0
10975955800,10975955801,4.07,service,20,0
10975955801,10975955800,4.07,service,20,0
10975955801,10975955804,10.47,service,20,0
10975955804,10975955801,10.47,service,20,0
10975955804,10975955802,10.46,service,20,0
10975955802,10975955804,10.46,service,20,0
6436552643,11135945378,9.98,service,20,1
11135945378,9854685969,74.25,service,20,1
9854685969,9854685968,8.18,service,20,1
9854685968,6436552644,7.60,service,20,1
6436552644,11135945379,50.64,service,20,1
11135945379,6436552645,13.95,service,20,1
6436602305,6884438659,12.22,service,20,0
6884438659,6436602305,12.22,service,20,0
6884438659,6436602304,94.94,service,20,0
6436602304,6884438659,94.94,service,20,0
6436602304,6436602301,3.11,service,20,0
6436602301,6436602304,3.11,service,20,0
6436602301,6436602300,1.72,service,20,0
6436602300,6436602301,1.72,service,20,0
6436602300,6436602303,1.71,service,20,0
6436602303,6436602300,1.71,service,20,0
6436602303,10255160412,2.98,service,20,0
10255160412,6436602303,2.98,service,20,0
10255160412,6436602302,49.07,service,20,0
6436602302,10255160412,49.07,service,20,0
6436603635,11671642374,8.10,residential,30,0
11671642374,6436603635,8.10,residential,30,0
11671642374,11671642380,36.15,residential,30,0
11671642380,11671642374,36.15,residential,30,0
11671642380,6436603636,22.79,residential,30,0
6436603636,11671642380,22.79,residential,30,0
6436603636,11671640960,31.72,residential,30,0
11671640960,6436603636,31.72,residential,30,0
11671640960,10975945872,59.66,residential,30,0
10975945872,11671640960,59.66,residential,30,0
10975945872,10975945876,6.80,residential,30,0
10975945876,10975945872,6.80,residential,30,0
10975945876,10975945873,6.80,residential,30,0
10975945873,10975945876,6.80,residential,30,0
6436603637,11671641816,88.91,residential,30,0
11671641816,6436603637,88.91,residential,30,0
11671641816,11671640959,94.85,residential,30,0
11671640959,11671641816,94.85,residential,30,0
11671640959,6436603636,19.25,residential,30,0
6436603636,11671640959,19.25,residential,30,0
3749161049,6436618076,11.32,service,20,0
6436618076,3749161049,11.32,service,20,0
6436618076,6436618075,11.72,service,20,0
6436618075,6436618076,11.72,service,20,0
6436618075,10264334459,15.61,service,20,0
10264334459,6436618075,15.61,service,20,0
10264334459,6436618074,2.49,service,20,0
6436618074,10264334459,2.49,service,20,0
6436618074,13681392892,33.40,service,20,0
13681392892,6436618074,33.40,service,20,0
13681392892,6436618073,8.32,service,20,0
6436618073,13681392892,8.32,service,20,0
6436625363,6436625364,23.20,residential,30,1
6436625364,6436625365,9.62,residential,30,1
6436625365,6436625366,10.35,residential,30,1
6436625366,6436625367,12.34,residential,30,1
6436625367,6436625368,7.74,residential,30,1
6436625368,6436625369,10.27,residential,30,1
6436636038,6436636044,142.73,residential,30,0
6436636044,6436636038,142.73,residential,30,0
6436636040,10262015614,23.47,residential,30,0
10262015614,6436636040,23.47,residential,30,0
