+id,lat,lon
3546118846,28.6092786,77.2000842
3546118847,28.609281,77.1984467
3546118848,28.6092904,77.1982607
3546118849,28.6092847,77.2013706
3546118850,28.6092923,77.2012138
3546118851,28.6092905,77.1997328
3546118852,28.609299,77.2045131
3546118854,28.6093043,77.2043613
3546118855,28.609307,77.2040904
3546118857,28.6093051,77.1998123
3546118858,28.6093103,77.1996585
3546118859,28.6093429,77.2029863
3546118860,28.6093439,77.2032376
3546118861,28.6093465,77.2033246
3546118862,28.6094322,77.2007325
3546118863,28.6093478,77.1986365
3546118864,28.6093488,77.2028719
3546118865,28.6093518,77.2030834
3546118866,28.6093579,77.1984522
3546118867,28.6093859,77.2076772
3546118868,28.6093544,77.1987268
3546118869,28.6093986,77.2074131
3546118870,28.6094196,77.2070391
3546118871,28.6093835,77.2032822
3546118872,28.6093636,77.1985579
3546118873,28.609393,77.2037502
3546118874,28.6093954,77.2030514
3546118875,28.6093963,77.2001765
3546118876,28.6094004,77.2036075
3546118877,28.6094029,77.1999827
3546118878,28.6094513,77.2063748
3546118879,28.6094153,77.2029912
3546118880,28.6094212,77.2028768
3546118881,28.6094234,77.2035747
3546118882,28.6094282,77.2034822
3546118884,28.6094434,77.2046619
3546118885,28.6094531,77.2044752
3546118886,28.6094559,77.2037544
3546118887,28.6094579,77.2032872
3546118888,28.6094633,77.2036117
3546118889,28.6094698,77.2030563
3546118890,28.6094796,77.1983504
3546118892,28.6094897,77.1981647
3546119193,28.6096114,77.2009867
3546119195,28.609525,77.2040993
3546119196,28.6095294,77.2042797
3546119197,28.6095343,77.2041847
3546119198,28.6095715,77.2067721
3546119199,28.6095452,77.2037081
3546119200,28.6095994,77.2061882
3546119201,28.6095813,77.20732
3546119202,28.6095893,77.2071513
3546119203,28.6096027,77.2041045
3546119204,28.6096228,77.2037132
3546119205,28.6096387,77.2004327
3546119206,28.6095996,77.2046723
3546119207,28.6096728,77.2028109
3546119208,28.609678,77.2035917
3546119209,28.6096144,77.2044859
3546119210,28.6096828,77.2034992
3546119211,28.6097012,77.2022598
3546119212,28.6097343,77.1977999
3546119214,28.6097977,77.2010306
3546119215,28.6098174,77.200195
3546119216,28.6098239,77.2000012
3546119217,28.6098863,77.1983792
3546119218,28.6098964,77.1981934
3546119219,28.6099045,77.1975627
3546119221,28.6099265,77.1998396
3546119222,28.6099317,77.1996858
3546119223,28.6099388,77.2001726
3546119224,28.6099518,77.1976218
3546119225,28.6099838,77.2067977
3546119226,28.6099568,77.2022348
3546119227,28.6099453,77.1997681
3546119228,28.6099412,77.1979403
3546119229,28.6099693,77.1983372
3546119230,28.6099769,77.2018462
3546119231,28.609977,77.1981954
3546119232,28.6100117,77.2062138
3546119233,28.6099875,77.1980465
3546119235,28.6099876,77.1979983
3546119236,28.6100437,77.1981168
3546119237,28.6099882,77.1987717
3546119238,28.6100787,77.1984958
3546119239,28.6100493,77.1983429
3546119240,28.6101005,77.1982041
3546119241,28.6100935,77.202244
3546119242,28.6101158,77.1983098
3546119243,28.6101044,77.1985181
3546119244,28.6101135,77.2018553
3546119245,28.6101214,77.2016769
3546119246,28.6101283,77.1973304
3546119247,28.6101473,77.1975647
3546119248,28.6101325,77.2014621
3546119249,28.6101413,77.2019796
3546119250,28.6101433,77.2022416
3546119251,28.6101506,77.2017988
3546119252,28.6101555,77.2020034
3546119253,28.6101756,77.1973895
3546119254,28.6102005,77.1976313
3546119255,28.6102195,77.1980533
3546119256,28.6102442,77.1974641
3546119257,28.6102082,77.1976632
3546119258,28.6102591,77.2016861
3546119259,28.6102599,77.2022494
3546119260,28.6102702,77.2014713
3546119261,28.6102722,77.2020112
3546119262,28.6102545,77.1977212
3546119263,28.6102767,77.2019886
3546119264,28.6102974,77.1975307
3546119265,28.6102812,77.1981304
3546119266,28.610286,77.2018079
3546119267,28.6103338,77.197687
3546119268,28.6103713,77.202271
3546119269,28.6103767,77.2021656
3546119270,28.6103782,77.1980691
3546119271,28.6103892,77.2016475
3546119272,28.6103901,77.1977574
3546119273,28.6104022,77.2013946
3546119274,28.610427,77.1981302
3546119275,28.6104626,77.198557
3546119276,28.6104546,77.2020428
3546119277,28.6104611,77.202277
3546119278,28.6104792,77.1983355
3546119279,28.6104662,77.201817
3546119280,28.6104665,77.2021716
3546119281,28.6104679,77.1985439
3546119282,28.6104892,77.2016542
3546119283,28.6104862,77.2001839
3546119284,28.6105022,77.2014013
3546119285,28.6104926,77.1997794
3546119286,28.6105481,77.1985629
3546119287,28.610541,77.2006965
3546119288,28.6105576,77.2010962
3546119289,28.6105645,77.1973348
3546119290,28.6105746,77.2007668
3546119291,28.6105676,77.2017401
3546119292,28.6105696,77.1969381
3546119393,28.6105723,77.1976871
3546119394,28.610582,77.2014618
3546119395,28.6106124,77.2007462
3546119396,28.6105751,77.1988015
3546119397,28.6106214,77.202054
3546119398,28.6106331,77.2018282
3546119399,28.610634,77.1977641
3546119400,28.6106549,77.2004841
3546119401,28.6106763,77.2017474
3546119402,28.6106906,77.201469
3546119403,28.6107115,77.1987932
3546119404,28.6107263,77.2005338
3546119405,28.6107318,77.197702
3546119406,28.6107359,77.1974166
3546119407,28.6107559,77.197338
3546119408,28.610761,77.1969413
3546119410,28.6107807,77.1977631
3546119412,28.6107898,77.2007032
3546119413,28.6107904,77.1973567
3546119414,28.6108035,77.2004356
3546119415,28.6108184,77.2028875
3546119416,28.6108844,77.1981139
3546119417,28.6108936,77.1977526
3546119418,28.6108468,77.2023365
3546119419,28.6108177,77.2011136
3546119420,28.6108346,77.2007842
3546119421,28.610956,77.1976764
3546119422,28.6109743,77.2007156
3546119423,28.6109881,77.200448
3546119424,28.6110105,77.1976165
3546119425,28.6110669,77.1981199
3546119426,28.6110762,77.1977586
3550453435,28.623385,77.2025022
3550453436,28.6235131,77.2024201
3550453437,28.6235247,77.2026863
3550453438,28.6235841,77.2029239
3550453439,28.6235923,77.2025519
3550453440,28.6236335,77.2023147
3550453441,28.6236384,77.2025263
3550453442,28.6236489,77.2027027
3550453443,28.6236785,77.2029152
3550453444,28.6236972,77.2026759
3550453445,28.6237308,77.202311
3550453446,28.6237813,77.2025505
3550453447,28.6238446,77.2028214
3550453448,28.623906,77.2027342
3550453449,28.6240229,77.2037592
3550453450,28.6241035,77.2037044
3550453451,28.6241263,77.2023739
3550453452,28.6241815,77.2039663
3550453453,28.6241718,77.2022811
3550453454,28.6242188,77.2038574
3550453455,28.6242352,77.2042219
3550453456,28.6242571,77.203633
3550453457,28.624289,77.2038058
3550453458,28.6242689,77.2025388
3550453459,28.6243052,77.2040317
3550453460,28.6243106,77.2027899
3550453461,28.6243216,77.2041935
3550453462,28.6243298,77.2023795
3550453463,28.6243619,77.2039881
3550453464,28.6243504,77.2036037
3550453465,28.6243835,77.2021512
3550453466,28.6243858,77.2023566
3550453467,28.6243949,77.2025444
3550453468,28.624406,77.2037832
3550453469,28.6244008,77.2027837
3550453470,28.6244552,77.2043664
3550453471,28.6244376,77.2025168
3550453472,28.6244656,77.2031298
3550453473,28.6244735,77.2041355
3550453474,28.6244938,77.2046564
3550453475,28.6244918,77.2021691
3550453476,28.6245373,77.2044908
3550453477,28.6245248,77.2030448
3550453478,28.624548,77.2043126
3550453479,28.6245331,77.2023967
3550453480,28.6245462,77.2040665
3550453481,28.6245824,77.2044673
3550453482,28.6246284,77.2046845
3550453483,28.6246033,77.2026683
3550453484,28.6246153,77.2033116
3550453485,28.6246507,77.2035339
3550453486,28.6246724,77.2048497
3550453487,28.6246733,77.2046558
3550453488,28.6246719,77.2025787
3550453489,28.6246909,77.2032246
3550453490,28.6247055,77.2045239
3550453491,28.6247349,77.2029071
3550453492,28.6247398,77.2031971
3550453793,28.6247551,77.2048066
3550453794,28.6247414,77.2033452
3550453795,28.6247466,77.2035455
3550453796,28.6247844,77.2050223
3550453797,28.6248087,77.2052807
3550453798,28.6247854,77.2033017
3550453799,28.6248612,77.2051375
3550453800,28.624888,77.2049567
3550453801,28.6248535,77.2029416
3550453802,28.6248718,77.203179
3550453803,28.6249355,77.2050894
3550453804,28.6249662,77.2053406
3550453805,28.6249533,77.2034381
3550453806,28.6250079,77.2053076
3550453807,28.625015,77.2054616
3550453808,28.6250091,77.2033456
3550453809,28.625054,77.2051402
3550453810,28.6250973,77.2054095
3550453811,28.6271061,77.1958834
3550453812,28.6272045,77.1959515
3550453813,28.627582,77.2046361
3550453814,28.6276953,77.2045766
3550453815,28.6277626,77.2045481
3550453816,28.6278516,77.2045014
3550453817,28.6284886,77.2043372
3550453818,28.6285766,77.2041592
3550453819,28.6286428,77.2044362
3550453820,28.6287308,77.2042582
3550453821,28.6294824,77.197865
3550453822,28.6296209,77.1979648
3555392396,28.5798062,77.1667811
3555392399,28.5798858,77.1662102
3555392400,28.5798567,77.1666856
3555392402,28.579897,77.1665892
3555392404,28.5799427,77.166049
3555392405,28.5799394,77.1661153
3555392406,28.5799371,77.1665156
3555392407,28.5799972,77.1659575
3555392409,28.5799969,77.1662915
3555392411,28.5799699,77.16648
3555392412,28.5800006,77.1669144
3555392413,28.5800504,77.1661966
3555392414,28.5800109,77.166395
3555392415,28.5800915,77.1661641
3555392416,28.5800388,77.1663823
3555392417,28.5800511,77.1668189
3555392418,28.5800716,77.1667123
3555392419,28.580146,77.1660726
3555392420,28.5801116,77.1666387
3555392421,28.5800951,77.166277
3555392422,28.5801699,77.1662216
3555392423,28.5801415,77.1665873
3555392424,28.5802232,77.1661216
3555392425,28.5801825,77.1665023
3555392426,28.5801985,77.166493
3555392427,28.5802548,77.1663877
3555392428,28.5803385,77.166338
3555392429,28.5803918,77.1662379
3555417674,28.5799459,77.2150746
3555417675,28.5799459,77.2152514
3555417677,28.5799546,77.2153673
3555417678,28.5799565,77.2151819
3555417679,28.5799695,77.215683
3555417682,28.579983,77.2158011
3555417685,28.5799975,77.2158688
3555417688,28.5800092,77.2159938
3555417689,28.580038,77.2162061
3555417690,28.5800411,77.2164035
3555417691,28.5800449,77.2163046
3555417692,28.5800486,77.2164891
3555417693,28.5800868,77.2167902
3555417696,28.5800946,77.2169087
3555417724,28.5804577,77.2152017
3555417725,28.5804664,77.2153176
3555417726,28.5804872,77.2156062
3555417727,28.5805007,77.2157243
3555417730,28.5805597,77.2161587
3555417733,28.5805666,77.2162572
3555417736,28.5805728,77.216356
3555417738,28.5805802,77.2164399
3555417740,28.5806124,77.2167451
3555417741,28.5806203,77.2168636
3555417757,28.5807235,77.2149752
3555417761,28.5807341,77.2150825
3555417773,28.5807969,77.2157716
3555417776,28.5808086,77.2158966
3555418347,28.6045174,77.2139784
3555418353,28.6046114,77.2141925
3555418365,28.6048823,77.2137706
3555418371,28.6049763,77.2139847
3555418400,28.608795,77.2157471
3555418401,28.6089642,77.2158727
3555418402,28.6089495,77.2154769
3555418403,28.6091187,77.2156025
3555418410,28.6097987,77.214527
3555418411,28.6098068,77.2142929
3555418417,28.6101385,77.2145424
3555418418,28.6101466,77.2143082
3555482859,28.585253,77.2140124
3555482860,28.5853078,77.2140144
3555482908,28.5908121,77.2135461
3555482909,28.5908124,77.2136643
3555482910,28.5908558,77.2135459
3555482911,28.5908562,77.2136641
3555491567,28.5798468,77.1733254
3555491571,28.5799349,77.1735145
3555491572,28.5799352,77.1732721
3555491573,28.5799402,77.1735392
3555491575,28.5799832,77.1739914
3555491576,28.5800133,77.1729662
3555491577,28.5800232,77.1734611
3555491578,28.5800285,77.1734858
3555491579,28.5800303,77.1737326
3555491580,28.5800339,77.1741002
3555491581,28.580072,77.1693131
3555491582,28.5800868,77.1729218
3555491583,28.5800981,77.1731483
3555491584,28.5801081,77.1731616
3555491585,28.5801127,77.169206
3555491586,28.5801186,77.1736792
3555491587,28.5801605,77.1689747
3555491588,28.5801657,77.1738811
3555491589,28.5801716,77.1731039
3555491590,28.5801751,77.1738813
3555491591,28.5801759,77.1688665
3555491592,28.5801816,77.1731172
3555491993,28.5801876,77.1687904
3555491994,28.5802006,77.1686983
3555491995,28.5802016,77.1733622
3555491996,28.5802164,77.1739899
3555491997,28.5802258,77.1739901
3555491998,28.5802349,77.1684647
3555491999,28.5802386,77.1693954
3555492000,28.5802456,77.1682754
3555492001,28.5802488,77.1683669
3555492002,28.5802511,77.169403
3555492003,28.5802522,77.1730998
3555492004,28.5802607,77.1681688
3555492005,28.5802751,77.1733178
3555492006,28.5802794,77.1692883
3555492007,28.5802918,77.1692959
3555492008,28.5803294,77.1730531
3555492009,28.5803423,77.173293
3555492010,28.5803434,77.1733122
3555492011,28.5803576,77.173771
3555492012,28.5803601,77.1737713
3555492013,28.5803603,77.1690115
3555492014,28.5803757,77.1689033
3555492015,28.5803971,77.1688289
3555492016,28.5804083,77.1738798
3555492017,28.5804102,77.168737
3555492018,28.5804108,77.1738801
3555492019,28.5804181,77.1684984
3555492020,28.5804177,77.1694852
3555492021,28.5804195,77.1732463
3555492022,28.5804206,77.1732655
3555492023,28.5804252,77.168503
3555492024,28.580432,77.1684006
3555492025,28.5804335,77.1735053
3555492026,28.5804397,77.1684005
3555492027,28.5804475,77.1683126
3555492028,28.5804584,77.1693782
3555492029,28.5804627,77.168206
3555492030,28.5804654,77.1683133
3555492031,28.5804783,77.1682222
3555492032,28.5804979,77.1729434
3555492033,28.5805107,77.1734586
3555492034,28.5805426,77.1736609
3555492035,28.5805473,77.1736565
3555492036,28.5805751,77.1728968
3555492037,28.580592,77.1731455
3555492038,28.5805933,77.1737697
3555492039,28.580598,77.1694414
3555492040,28.5805945,77.1731542
3555492041,28.580598,77.1737653
3555492042,28.5806133,77.1685377
3555492043,28.5806306,77.1692221
3555492044,28.5806292,77.1692275
3555492045,28.5806278,77.1684352
3555492046,28.580639,77.1728656
3555492047,28.5806617,77.1690086
3555492048,28.5806715,77.1689946
3555492049,28.5806478,77.1683468
3555492050,28.5806692,77.1730989
3555492051,28.5806717,77.1731076
3555492052,28.5806608,77.1682557
3555492053,28.5806802,77.1694568
3555492054,28.5806887,77.1733563
3555492055,28.5806939,77.1733697
3555492056,28.580704,77.1687711
3555492057,28.5807113,77.169243
3555492058,28.5807162,77.1692382
3555492059,28.580722,77.1728153
3555492060,28.5807337,77.1730688
3555492061,28.5807397,77.1730733
3555492062,28.5807402,77.1735399
3555492063,28.5807472,77.1690247
3555492064,28.580754,77.1690101
3555492065,28.5807659,77.1733097
3555492066,28.5807711,77.1733231
3555492067,28.5807816,77.1699487
3555492068,28.5807865,77.1687866
3555492069,28.5807881,77.1735717
3555492070,28.5807909,77.1736487
3555492071,28.5808167,77.1730186
3555492072,28.5808228,77.173023
3555492073,28.58083,77.1701163
3555492074,28.5808344,77.1732765
3555492075,28.580838,77.1732797
3555492076,28.5808411,77.1699265
3555492077,28.5808653,77.1735251
3555492078,28.580878,77.1692768
3555492079,28.5808879,77.1727203
3555492080,28.5808895,77.1700941
3555492081,28.5809025,77.1690964
3555492082,28.5809029,77.169104
3555492083,28.5809175,77.1732263
3555492084,28.5809211,77.1732295
3555492085,28.5809283,77.1689173
3555492086,28.5809297,77.1734765
3555492087,28.5809321,77.1689112
3555492088,28.5809457,77.1692896
3555492089,28.5809562,77.1687441
3555492090,28.5809618,77.1687385
3555492091,28.5809702,77.1691091
3555492092,28.5809706,77.1691168
3555492293,28.5809707,77.1726702
3555492294,28.5809787,77.1729152
3555492295,28.5809855,77.1729275
3555492296,28.580986,77.1685701
3555492297,28.5809865,77.1685625
3555492298,28.580996,77.16893
3555492299,28.5809998,77.168924
3555492300,28.5810103,77.168397
3555492301,28.5810105,77.1683957
3555492302,28.5810127,77.1734262
3555492303,28.5810142,77.1683898
3555492304,28.5810239,77.1687568
3555492305,28.5810294,77.1687513
3555492306,28.5810358,77.1726338
3555492307,28.58104,77.1682102
3555492308,28.5810537,77.1685828
3555492309,28.5810542,77.1685752
3555492310,28.5810616,77.1728651
3555492311,28.5810683,77.1728774
3555492312,28.5810707,77.1696391
3555492313,28.5810744,77.1680133
3555492314,28.5810776,77.1731251
3555492315,28.5810783,77.1684084
3555492316,28.5810818,77.1684026
3555492317,28.581082,77.1695614
3555492318,28.5811078,77.168223
3555492319,28.5811145,77.1694321
3555492320,28.581126,77.1728276
3555492321,28.5811281,77.1693382
3555492322,28.5811334,77.1725748
3555492323,28.5811338,77.1728524
3555492324,28.5811604,77.173075
3555492325,28.5811901,77.1722574
3555492326,28.5812236,77.1727686
3555492327,28.5812242,77.169668
3555492328,28.581224,77.1730461
3555492329,28.5812314,77.1727934
3555492330,28.5812354,77.1695902
3555492331,28.5812582,77.1694592
3555492332,28.5812719,77.1693653
3555492333,28.5812759,77.1722055
3555492334,28.5812856,77.1724622
3555492335,28.5812874,77.1724659
3555492336,28.5813216,77.1729871
3555492337,28.5813477,77.1721935
3555492338,28.5813715,77.1724103
3555492339,28.5813732,77.172414
3555492340,28.581383,77.1726707
3555492341,28.5813874,77.1726774
3555492342,28.5814158,77.1723398
3555492343,28.5814189,77.1723447
3555492344,28.5814229,77.172148
3555492345,28.5814688,77.1726188
3555492346,28.5814733,77.1726256
3555492347,28.581483,77.1728822
3555492348,28.5814871,77.172491
3555492349,28.5814901,77.1724993
3555492350,28.5814911,77.1722943
3555492351,28.5814941,77.1722993
3555492352,28.5815583,77.1726456
3555492353,28.5815623,77.1724455
3555492354,28.5815642,77.1726648
3555492355,28.5815653,77.1724538
3555492356,28.5815689,77.1728304
3555492357,28.581609,77.1720305
3555492358,28.5816324,77.1728111
3555492359,28.5816335,77.1726001
3555492360,28.5816394,77.1726193
3555492361,28.5816752,77.1719905
3555492362,28.5816797,77.1721821
3555492363,28.5816822,77.1721956
3555492364,28.5817076,77.1727656
3555492365,28.581741,77.1719438
3555492366,28.5817458,77.1721421
3555492367,28.5817481,77.1723371
3555492368,28.5817515,77.1721537
3555492369,28.5817535,77.1723464
3555492370,28.5818124,77.1719014
3555492371,28.5818124,77.1721086
3555492372,28.5818135,77.1721022
3555492373,28.5818175,77.1722951
3555492374,28.5818196,77.1723064
3555492375,28.5818269,77.172504
3555492376,28.5818328,77.1725094
3555492377,28.5818813,77.1722716
3555492378,28.5818835,77.1720655
3555492379,28.5818848,77.172264
3555492380,28.5818849,77.1720597
3555492381,28.5818931,77.172464
3555492382,28.5818949,77.1724719
3555492383,28.5819043,77.1726629
3555492384,28.5819525,77.1722285
3555492385,28.5819534,77.1724262
3555492386,28.581956,77.1722209
3555492387,28.5819664,77.1726254
3555492388,28.5820246,77.1723831
3555492389,28.5820631,77.1719454
3555492390,28.5820712,77.1727986
3555492391,28.5821139,77.1728951
3555492392,28.5821026,77.1687065
3555492593,28.5821395,77.1718992
3555492594,28.5821538,77.1721397
3555492595,28.5821648,77.1687045
3555492596,28.5822302,77.1720936
3555492597,28.5822812,77.1726783
3555492598,28.5822863,77.1726715
3555492599,28.5822871,77.1720444
3555492600,28.5823239,77.1727749
3555492601,28.582329,77.172768
3555492602,28.5823359,77.1689706
3555492603,28.5823531,77.1720045
3555492604,28.582356,77.1721922
3555492605,28.5823593,77.1721989
3555492606,28.5823865,77.1690522
3555492607,28.582422,77.1721523
3555492608,28.5824253,77.172159
3555492609,28.5824367,77.1723651
3555492610,28.5824465,77.1688815
3555492611,28.5824569,77.1688686
3555492612,28.5824962,77.1725512
3555492613,28.5824972,77.168963
3555492614,28.5824975,77.1725519
3555492615,28.5825027,77.1723252
3555492616,28.5825075,77.1689502
3555492617,28.5825389,77.1726478
3555492618,28.5825402,77.1726485
3555492619,28.5825675,77.1687795
3555492620,28.5826182,77.168861
3555492621,28.5826987,77.1721965
3555492622,28.5827045,77.1724334
3555492623,28.5827472,77.17253
3555492624,28.5827527,77.1721651
3555492625,28.5827688,77.1723533
3555492626,28.5828229,77.172322
3555492627,28.5830508,77.1695291
3555492628,28.583074,77.1693786
3555492629,28.583077,77.1693761
3555492630,28.5831002,77.1692263
3555492631,28.5831208,77.1695431
3555492632,28.5831441,77.1693927
3555492633,28.5831471,77.1693901
3555492634,28.5831702,77.1692404
3555492635,28.583411,77.1691825
3555492636,28.5834717,77.1693138
3555492637,28.5834728,77.1691455
3555492638,28.5834789,77.1693251
3555492639,28.5835335,77.1692768
3555492640,28.5835396,77.1694564
3555492641,28.5835404,77.1694614
3555492642,28.5835433,77.1692864
3555492643,28.5835125,77.1691373
3555492644,28.5836012,77.1695927
3555492645,28.5836014,77.1695999
3555492646,28.5836041,77.1694178
3555492647,28.5836041,77.1694232
3555492648,28.5835735,77.1692783
3555492649,28.5835757,77.1692739
3555492650,28.5835841,77.1690942
3555492651,28.5836621,77.1697312
3555492652,28.5836646,77.169562
3555492653,28.5836649,77.1695545
3555492654,28.5836367,77.169415
3555492655,28.5836383,77.169415
3555492656,28.5836451,77.1692353
3555492657,28.5836474,77.1692309
3555492658,28.5836654,77.1681875
3555492659,28.5836678,77.1679975
3555492660,28.5837253,77.1696934
3555492661,28.5837015,77.1695517
3555492662,28.583705,77.1695539
3555492663,28.5837083,77.169372
3555492664,28.5837466,77.1699222
3555492665,28.5837099,77.169372
3555492666,28.5837573,77.1681891
3555492667,28.5837597,77.167999
3555492668,28.5837682,77.1696906
3555492669,28.5838066,77.1698861
3555492670,28.5838074,77.1700657
3555492671,28.5838108,77.170061
3555492672,28.5837731,77.1695087
3555492673,28.5837766,77.1695109
3555492674,28.5838675,77.1700297
3555492675,28.5838709,77.170025
3555492676,28.5838721,77.1702055
3555492677,28.5838398,77.1696476
3555492678,28.5838481,77.1698827
3555492679,28.5839322,77.1701694
3555492680,28.5839097,77.170016
3555492681,28.5839125,77.1700208
3555492682,28.5839141,77.1698431
3555492683,28.5839888,77.1688531
3555492684,28.5839742,77.1701541
3555492685,28.5839757,77.1699764
3555492686,28.5839777,77.1699817
3555492687,28.5840447,77.1688208
3555492688,28.5840511,77.168998
3555492689,28.5840523,77.1689954
3555492690,28.5840394,77.170115
3555492691,28.584106,77.1691478
3555492692,28.584107,77.1689657
3555492893,28.584067,77.1687883
3555492894,28.5841082,77.1689631
3555492895,28.5841122,77.169135
3555492896,28.5841229,77.1689136
3555492897,28.5841249,77.1689163
3555492898,28.5841681,77.1691027
3555492899,28.5841681,77.1691119
3555492900,28.5841702,77.1692916
3555492901,28.5841767,77.1692917
3555492902,28.5841479,77.1687415
3555492903,28.5841806,77.1690411
3555492904,28.5841842,77.1690431
3555492905,28.5842322,77.1692556
3555492906,28.5842361,77.1692573
3555492907,28.5842376,77.1694281
3555492908,28.5842038,77.1688668
3555492909,28.5842052,77.1688699
3555492910,28.5842382,77.1691642
3555492911,28.5842969,77.1693937
3555492912,28.5842609,77.1689947
3555492913,28.5842647,77.1689965
3555492914,28.5843157,77.1696105
3555492915,28.5843187,77.1691177
3555492916,28.5843759,77.1697453
3555492917,28.5843799,77.1695733
3555492918,28.5843824,77.1697524
3555492919,28.5843957,77.1686561
3555492920,28.5844401,77.1697081
3555492921,28.5844426,77.1698872
3555492922,28.5844466,77.1697152
3555492923,28.5844343,77.1690516
3555492924,28.584454,77.1687867
3555492925,28.5844569,77.1687915
3555492926,28.5845068,77.16985
3555492927,28.5844742,77.1691412
3555492928,28.5844798,77.1686074
3555492929,28.5845063,77.1689022
3555492930,28.5845079,77.1689041
3555492931,28.5845337,77.1689941
3555492932,28.584538,77.1687381
3555492933,28.5845405,77.1687432
3555492934,28.5845493,77.168997
3555492935,28.5845737,77.1690836
3555492936,28.5845771,77.1686616
3555492937,28.5845898,77.1688538
3555492938,28.5845899,77.1688567
3555492939,28.5846313,77.1689495
3555492940,28.5846347,77.1687908
3555492941,28.5846404,77.1687928
3555492942,28.5846537,77.1686172
3555492943,28.5846944,77.1689138
3555492944,28.5847011,77.1689149
3555492945,28.5847114,77.1687464
3555492946,28.5847171,77.1687484
3555492947,28.5847553,77.1690363
3555492948,28.5847711,77.1688694
3555492949,28.5847778,77.1688705
3555492950,28.584832,77.168992
3555492951,28.5848476,77.1692141
3555492952,28.584903,77.1693383
3555492953,28.5849046,77.1693407
3555492954,28.5849109,77.1691775
3555492955,28.5849572,77.1694587
3555492956,28.5849663,77.1693017
3555492957,28.5849671,77.1693046
3555492958,28.5850197,77.1694226
3555494605,28.579829,77.1654249
3555494616,28.5798882,77.1648792
3555494617,28.5798834,77.1631921
3555494621,28.5799308,77.1648077
3555494623,28.5799341,77.1652486
3555494625,28.5799617,77.1655274
3555494627,28.5799636,77.1639654
3555494628,28.5799596,77.1657324
3555494631,28.5799939,77.1629893
3555494635,28.5800444,77.1649999
3555494638,28.5800408,77.1633033
3555494641,28.580048,77.1638105
3555494642,28.5800702,77.1633215
3555494643,28.5800415,77.165595
3555494644,28.5800667,77.1653511
3555494647,28.580087,77.1649284
3555494649,28.5800692,77.1650612
3555494652,28.5800865,77.1658305
3555494656,28.5801206,77.164975
3555494658,28.5801369,77.1640878
3555494661,28.5801513,77.1631005
3555494667,28.5801952,77.163092
3555494668,28.5801684,77.165693
3555494673,28.5802097,77.16342
3555494674,28.5801871,77.1651523
3555494676,28.580204,77.1656489
3555494678,28.5802223,77.1635281
3555494680,28.5802213,77.1639329
3555494681,28.5802176,77.1648324
3555494685,28.5802385,77.1650661
3555494686,28.5802421,77.1643361
3555494692,28.5802989,77.1633875
3555495193,28.5802953,77.1654958
3555495196,28.580301,77.1646924
3555495199,28.5803347,77.1631905
3555495201,28.5803113,77.16422
3555495202,28.5803287,77.1657453
3555495207,28.580333,77.1649215
3555495211,28.5803548,77.1660747
3555495212,28.5803983,77.1636524
3555495215,28.5803955,77.1644546
3555495216,28.5804047,77.1658125
3555495219,28.58042,77.1655921
3555495221,28.5804164,77.1647815
3555495222,28.5804177,77.1661232
3555495226,28.5804356,77.1659391
3555495228,28.5804749,77.1635118
3555495230,28.5804647,77.1643386
3555495233,28.5804934,77.1656637
3555495235,28.5804985,77.1659877
3555495238,28.5805,77.1655361
3555495239,28.5805177,77.1658999
3555495240,28.5805174,77.1643488
3555495243,28.5805495,77.163792
3555495248,28.5805759,77.1654087
3555495249,28.5806064,77.165751
3555495251,28.5806137,77.1641871
3555495254,28.5806418,77.1641663
3555495255,28.5806299,77.1644357
3555495258,28.5806373,77.1656422
3555495260,28.5806774,77.1635773
3555495264,28.5806878,77.1652298
3555495266,28.5806917,77.1656683
3555495267,28.5807169,77.1639213
3555495268,28.5807204,77.1640342
3555495269,28.5807132,77.1655148
3555495270,28.5807262,77.1642741
3555495272,28.5807511,77.1642508
3555495276,28.5807534,77.1651199
3555495278,28.5807793,77.1655214
3555495280,28.5808178,77.1654501
3555495281,28.5808298,77.1641187
3555495283,28.5808132,77.1653267
3555495285,28.5808246,77.165771
3555495286,28.5808449,77.1637066
3555495287,28.5808602,77.165379
3555495290,28.5808506,77.1649814
3555495793,28.5808787,77.1652167
3555495796,28.5808957,77.1649057
3555495798,28.5809213,77.1640514
3555495800,28.5809122,77.165624
3555495803,28.5809778,77.1655738
3555495806,28.5809705,77.1652221
3555495810,28.5809719,77.1650751
3555495811,28.5809953,77.1639271
3555495812,28.5810202,77.1655026
3555495814,28.5810406,77.1641752
3555495815,28.581017,77.1649994
3555495816,28.5810336,77.1651162
3555495817,28.5810259,77.1638976
3555495818,28.5810438,77.1641461
3555495825,28.5810908,77.1646143
3555495830,28.5811179,77.1640218
3555495832,28.5811275,77.1640293
3555495833,28.5811235,77.1653403
3555495834,28.5811227,77.1639724
3555495835,28.5811438,77.1636998
3555495837,28.5811784,77.1642817
3555495838,28.5811743,77.1649137
3555495840,28.5811866,77.1652344
3555495841,28.5811883,77.1644508
3555495842,28.5812058,77.1647032
3555495844,28.5812406,77.1637746
3555495845,28.5812653,77.1641358
3555495846,28.5812478,77.164365
3555495847,28.5812573,77.1647745
3555495853,28.5812795,77.1647185
3555495855,28.5813067,77.165016
3555495856,28.5813033,77.1645397
3555495857,28.5813109,77.1642591
3555495860,28.5813549,77.1645919
